customer_unique_id,orders,revenue,freight,contribution_proxy,avg_order_value,avg_review_score,customer_state,customer_type,contribution_margin_proxy
34f82fd6f1daf2fe8cf04e71cee4606a,1,24.9,11.19,13.709999999999999,36.089999999999996,1.0,SP,One-time,0.5506024096385542
34f8bf4ecb58cb0cd5652c24a8c55ba3,1,69.0,15.36,53.64,84.36,1.0,MG,One-time,0.7773913043478261
34f92366f52d2b66d66c5766e15c4e3d,1,99.0,18.27,80.73,117.27,5.0,SP,One-time,0.8154545454545455
34fa92afa2fe4624e2476d6d5ff4390e,1,420.0,17.69,402.31,437.69,5.0,MG,One-time,0.9578809523809524
34faf897608d48cf4ae85e6248ea6fb2,1,93.0,16.41,76.59,109.41,1.0,SC,One-time,0.8235483870967742
34fb8e7f0f5aa9d667b02f387fcbcc53,1,49.9,9.28,40.62,59.18,1.0,RJ,One-time,0.8140280561122244
34fbd9c42eb9702b4b8c6624b228ef11,1,86.9,13.63,73.27000000000001,100.53,5.0,SP,One-time,0.8431530494821635
34fbeb535f3ba8b34bb0f919b0ad36bb,2,64.98,30.2,34.78,47.59,3.0,RS,Repeat,0.5352416128039397
34fce72bc17394dc57f5589aa92078f8,1,99.9,13.72,86.18,113.62,5.0,PR,One-time,0.8626626626626627
34fd99b7879fcbf0cdb65186a2c0560a,1,139.99,21.06,118.93,161.05,4.0,SP,One-time,0.8495606829059218
34fdb95b0ee757191d2fade6bed8745a,1,129.0,13.92,115.08,142.92,5.0,SP,One-time,0.892093023255814
34febcab1789cfd4492a99a21fcab94e,1,34.9,7.78,27.119999999999997,42.68,5.0,SP,One-time,0.7770773638968481
34ff67eb3466a779b2f6b6fd56a3b953,1,2749.65,38.22,2711.4300000000003,2787.87,5.0,SP,One-time,0.9861000490971579
35011bda713791e52b3910f5a1b3f6e8,1,39.99,7.78,32.21,47.77,5.0,SP,One-time,0.8054513628407102
350247863385a1cad9afedc5f4b2d1c2,1,20.0,8.72,11.28,28.72,2.0,SP,One-time,0.564
35030ce0e8fbaf8850ae26fc3d882331,1,43.6,16.5,27.1,60.1,5.0,RJ,One-time,0.6215596330275229
3503a5cabea16e73a2c02319240c232b,1,29.9,15.23,14.669999999999998,45.129999999999995,5.0,DF,One-time,0.4906354515050167
3503dbe4f22b0f54a6198dd8b014af4b,1,147.6,36.92,110.67999999999999,184.51999999999998,5.0,SP,One-time,0.7498644986449864
35049c7d85f6a53ad59d8cd5d3f8d134,1,152.9,13.51,139.39000000000001,166.41,5.0,SP,One-time,0.9116415958142577
3504bea0c72ad9e945b63f889702d2d4,2,131.9,28.29,103.61,80.095,5.0,SP,Repeat,0.7855193328278999
3505269571f6d50ac816db11161326df,1,110.0,13.07,96.93,123.07,5.0,SP,One-time,0.8811818181818183
35052a34c8cddade15549afde5580e83,1,55.0,7.65,47.35,62.65,5.0,SP,One-time,0.860909090909091
35058032aa1bb4f5e2cd84784f9fe0cd,1,36.99,15.11,21.880000000000003,52.1,1.0,SP,One-time,0.5915112192484455
35063949e0e0ec4abc523c33fb13c324,1,139.0,18.22,120.78,157.22,5.0,SP,One-time,0.8689208633093525
3506768c1d316482dc13c4848d0a7aa1,1,37.49,25.63,11.860000000000003,63.120000000000005,5.0,PA,One-time,0.31635102694051753
3506998a89f69a88d1cbea4686738c93,1,29.0,12.69,16.310000000000002,41.69,5.0,SP,One-time,0.5624137931034483
35072bbafdb3641c09130ea4c1a69fee,1,74.9,15.28,59.620000000000005,90.18,3.0,MG,One-time,0.7959946595460614
35075f5697e428103e41b806f9ff8522,1,34.99,15.1,19.89,50.09,2.0,PR,One-time,0.5684481280365818
3507976901b95300f52700266f07a269,1,395.34,38.09,357.25,433.42999999999995,4.0,SP,One-time,0.9036525522335206
3507c77f8283bfaaaa00e46514f8ec9d,1,109.9,34.57,75.33000000000001,144.47,5.0,BA,One-time,0.6854413102820747
35081d48d94ad78947524b80e4d869e2,1,13.99,11.85,2.1400000000000006,25.84,1.0,SP,One-time,0.15296640457469626
3508403af254d6222c16e8e289120285,1,79.49,8.3,71.19,87.78999999999999,5.0,SP,One-time,0.8955843502327338
350879f9e91bfdd2f0ce335234c07cf6,1,69.0,17.76,51.239999999999995,86.76,5.0,PE,One-time,0.7426086956521738
3508ec74710c6c5650a963ae690fb1b9,1,39.98,24.7,15.279999999999998,64.67999999999999,2.0,RJ,One-time,0.38219109554777386
35097f4d1ac11cdb6714fd973f578e45,1,79.99,23.14,56.849999999999994,103.13,5.0,MG,One-time,0.7107138392299037
3509c8111bbacb04f27aa58752d99b47,1,70.2,107.12,-36.92,177.32,1.0,BA,One-time,-0.5259259259259259
3509f35790035e4d9c9ce55ad28fbba7,1,199.8,32.92,166.88,232.72000000000003,,SP,One-time,0.8352352352352351
350b4f552289d46cd2a225f9a5f9d869,1,229.9,19.71,210.19,249.61,5.0,SP,One-time,0.9142670726402784
350b6a7c7aeb1f5fe013e0dc536c8e9e,1,68.5,19.67,48.83,88.17,5.0,RS,One-time,0.7128467153284671
350bc664ce5aec909a6734a8d095c680,1,132.9,21.42,111.48,154.32,4.0,MG,One-time,0.8388261851015801
350ce28b38006301c169398019915760,1,150.0,21.36,128.64,171.36,3.0,PI,One-time,0.8575999999999999
350cf2359f4dc8e9c0681754e1556972,1,120.0,8.58,111.42,128.58,5.0,SP,One-time,0.9285
350e3849a76645d3f140fdb2e0a818c9,1,33.4,12.79,20.61,46.19,5.0,SP,One-time,0.6170658682634731
350e8172d9a1ed3cea31f50e09de726f,1,59.99,16.18,43.81,76.17,4.0,MG,One-time,0.7302883813968994
350e8b23ce9d4b0cb07e219f1735b04a,1,59.9,15.63,44.269999999999996,75.53,3.0,SC,One-time,0.7390651085141903
350fa2842ce05b1c4aa6ee800bf0e43e,1,9.9,12.79,-2.889999999999999,22.689999999999998,5.0,SP,One-time,-0.2919191919191918
350fdb306568e0cecf20919428b96c17,1,439.8,29.8,410.0,469.6,1.0,SP,One-time,0.9322419281491587
3510fde90b47c4962dfe1ba700580534,1,219.9,22.84,197.06,242.74,5.0,SC,One-time,0.8961346066393815
3511aa3ff5fb9645041bf1875415142d,2,93.69999999999999,39.61,54.08999999999999,66.655,3.0,SP,Repeat,0.5772678762006404
3511f62da78fccb637d326fc5c96d7b3,1,119.0,18.41,100.59,137.41,5.0,SP,One-time,0.8452941176470589
351203e95c60363df1581285831fb38f,1,124.99,14.18,110.81,139.17,5.0,SP,One-time,0.886550924073926
35150e1ba134ac622dcf1aaf3f072396,1,173.6,25.48,148.12,199.07999999999998,5.0,SP,One-time,0.853225806451613
351610a6094bfd86fe97e6e88a3059e3,1,90.0,16.6,73.4,106.6,5.0,RJ,One-time,0.8155555555555556
3516d43b65de0ebdeeee50b1ceeea75b,1,27.9,14.1,13.799999999999999,42.0,4.0,RJ,One-time,0.4946236559139785
351720d06536d374631362d8ed8835d8,1,75.0,13.08,61.92,88.08,5.0,SP,One-time,0.8256
35173058d3ac45f25ca1e8a216011e9a,1,19.9,15.1,4.799999999999999,35.0,5.0,RS,One-time,0.24120603015075373
351748d78843cee737277f6f56fd8543,1,129.9,22.78,107.12,152.68,4.0,PR,One-time,0.8246343341031562
3517852bd010ead9a40e95130ba29835,1,250.0,28.19,221.81,278.19,1.0,SP,One-time,0.88724
3517a4a1c608e08ec66f424eefe169ed,1,109.99,57.25,52.739999999999995,167.24,5.0,SP,One-time,0.47949813619419945
3517d49ae177e9d73900471585d2d1c9,1,37.9,52.71,-14.810000000000002,90.61,5.0,SP,One-time,-0.39076517150395784
3517e4c452bc29782db762a150996061,1,57.99,17.66,40.33,75.65,3.0,SC,One-time,0.6954647352991895
351853efbf1da247efad7b002971072d,1,59.9,13.78,46.12,73.67999999999999,5.0,SP,One-time,0.7699499165275459
351870359cf7c30a27004ef8ee1e5fa6,1,116.0,17.25,98.75,133.25,5.0,BA,One-time,0.8512931034482759
351a0e8f58d932eac460f4b7a8321d64,1,25.78,51.26,-25.479999999999997,77.03999999999999,1.0,PE,One-time,-0.9883630721489525
351a33d3fc09554e07f3384309e31bd1,1,223.9,50.0,173.9,273.9,5.0,MG,One-time,0.7766860205448861
351adc5674bb62d3b5fea28ad1d9a3cc,1,87.0,27.79,59.21,114.78999999999999,5.0,SP,One-time,0.6805747126436782
351b88d7081aae040f1eab3ec16eb00d,1,79.9,8.85,71.05000000000001,88.75,5.0,SP,One-time,0.8892365456821028
351be3d3abbb10111e3d68f060623903,1,99.0,16.45,82.55,115.45,4.0,SC,One-time,0.8338383838383838
351c545c8cb9413b9d24d1e18c7da574,1,89.99,18.43,71.56,108.41999999999999,4.0,RJ,One-time,0.7951994666074009
351e8eac3f1dc8843d6c2f627ef66179,1,79.99,52.85,27.139999999999993,132.84,5.0,MG,One-time,0.33929241155144385
351f8f0301502a98ad31c9e626529c7c,1,110.0,20.26,89.74,130.26,5.0,SP,One-time,0.8158181818181818
35203809e988e444407e13fcc4789970,1,207.06,15.62,191.44,222.68,5.0,SP,One-time,0.9245629286197238
3520daec919d5d56a0fcca29ef96deb3,1,25.0,12.48,12.52,37.480000000000004,5.0,PR,One-time,0.5008
3520e4bf75da7b02b3eb9f1218a13ca5,1,51.92,12.7,39.22,64.62,4.0,SP,One-time,0.7553929121725731
3523a07f905f871622a32c3036d1478b,1,47.7,15.23,32.47,62.93000000000001,2.0,RJ,One-time,0.680712788259958
352532fd050f1e1f1b9a26373401a367,1,79.9,14.65,65.25,94.55000000000001,4.0,SP,One-time,0.8166458072590738
35265d972a3f3e1c348e8c280ae3afd4,1,28.9,14.5,14.399999999999999,43.4,5.0,MG,One-time,0.4982698961937716
3526e8083b82706f0a66e58c84044cab,1,79.9,15.32,64.58000000000001,95.22,4.0,MG,One-time,0.8082603254067585
35275bb2b340c4f4a51845f26f7225da,1,119.69999999999999,48.33,71.36999999999999,168.02999999999997,5.0,MG,One-time,0.5962406015037593
35276eec8c44aa4f7595449f92185dbf,1,8.9,7.87,1.0300000000000002,16.77,5.0,SP,One-time,0.11573033707865171
352794015ee3fe37f5e2753148874bae,1,245.98,29.22,216.76,275.2,5.0,RJ,One-time,0.8812098544597121
3527fe1276a408f2cac54f65373c57d4,1,107.5,13.41,94.09,120.91,4.0,SP,One-time,0.8752558139534884
3528193558c2ee48c01f78213141e115,1,184.1,15.38,168.72,199.48,5.0,SP,One-time,0.9164584464964693
3528aee5bd075d62e4c6eba9d5e97362,1,29.99,7.78,22.209999999999997,37.769999999999996,4.0,SP,One-time,0.7405801933977992
3529e35d6c0a2e876f29373ea07154aa,1,98.7,21.18,77.52000000000001,119.88,5.0,RJ,One-time,0.7854103343465046
352afa6fc43665bb25030ea659675b0c,1,80.0,19.53,60.47,99.53,4.0,RJ,One-time,0.755875
352e7a92edcb90485141500a9051d480,1,259.0,28.11,230.89,287.11,5.0,MG,One-time,0.8914671814671814
352edc42ddf92161e32abb07872de623,1,2199.0,116.83,2082.17,2315.83,5.0,RJ,One-time,0.9468713051386994
352f78d024fb5e6cc0c0c981c26b3e53,1,388.0,18.35,369.65,406.35,5.0,MG,One-time,0.9527061855670103
352f892cf1c6f376a847e7ee74f0bf91,1,8.68,11.85,-3.17,20.53,3.0,SP,One-time,-0.3652073732718894
352fd235c6e516d78f7481b9dae3eead,1,51.9,37.27,14.629999999999995,89.17,5.0,PE,One-time,0.28188824662813095
353027c49c4fb3c827f2745b44ebb3f2,1,139.98,18.68,121.29999999999998,158.66,5.0,SP,One-time,0.8665523646235176
3532616d4171dc2202de2ae9233bb0c5,1,199.99,17.31,182.68,217.3,5.0,MG,One-time,0.9134456722836142
35329f6fbd5f5e1e7d0f46bd73aa7d88,1,24.99,16.11,8.879999999999999,41.099999999999994,5.0,SP,One-time,0.35534213685474186
35337be503b4bbaaf0ff2c6210875aed,1,79.9,23.71,56.190000000000005,103.61000000000001,4.0,MG,One-time,0.7032540675844806
35342fd736cab1a2cba457e32eea1df3,1,56.9,12.74,44.16,69.64,1.0,SP,One-time,0.7760984182776801
35356c16fae0b391a145686820926bdd,1,1290.0,20.23,1269.77,1310.23,5.0,SP,One-time,0.9843178294573643
353717d06d318249e366cf83f73817dc,1,299.9,57.38,242.51999999999998,357.28,5.0,MG,One-time,0.8086695565188396
353783c5693e255ecd10defa6005a68c,1,80.0,48.0,32.0,128.0,5.0,SE,One-time,0.4
35378639ad1d764ff4d3bdd0a01b5b38,1,239.0,18.15,220.85,257.15,4.0,SP,One-time,0.9240585774058577
353801f49ab64d5e6ca90ba46e2e5f0f,1,119.99,13.86,106.13,133.85,5.0,SP,One-time,0.8844903741978498
35389b797b4050a150a371bfc675dd83,1,14.95,19.04,-4.09,33.989999999999995,,CE,One-time,-0.27357859531772577
3538cf3e6c8ad661ea4ac1d27f099397,1,58.99,11.73,47.260000000000005,70.72,5.0,SP,One-time,0.8011527377521614
35390761485524663d8051cd7410c295,1,139.99,36.84,103.15,176.83,1.0,SP,One-time,0.736838345596114
353a132b67fce64072f632a8bdc1b6ed,1,38.62,18.42,20.199999999999996,57.04,5.0,PR,One-time,0.5230450543759709
353abbc2c1236d9879d97de370db0980,1,129.9,24.06,105.84,153.96,5.0,RJ,One-time,0.8147806004618937
353b5b1fa2b5f318e1059e01ae79a4d0,1,14.46,15.1,-0.6399999999999988,29.560000000000002,5.0,RJ,One-time,-0.0442600276625172
353bc130a76c1b5b7f2746aa4fae796f,1,29.9,8.11,21.79,38.01,5.0,SP,One-time,0.7287625418060201
353bc13dff6fa08e92e174442765da75,1,69.0,18.58,50.42,87.58,5.0,GO,One-time,0.7307246376811595
353cb8992855e035f1bc164383a0ff37,1,52.99,8.72,44.27,61.71,4.0,SP,One-time,0.8354406491790904
353d04569392e5a31132f272aa633fb2,1,159.0,21.6,137.4,180.6,5.0,SP,One-time,0.8641509433962264
353e6391a4bc29cb187094eb2b7cd301,1,299.99,22.59,277.40000000000003,322.58,1.0,SP,One-time,0.9246974899163306
353e7269785f8c34919fadc61810ba0a,1,97.99,18.26,79.72999999999999,116.25,3.0,MG,One-time,0.8136544545361771
353e798a3ca77ed4b8f15a23745ececa,1,319.0,16.98,302.02,335.98,5.0,MG,One-time,0.9467711598746081
353e992ecbfad2cfee33cf1ea4c2a2d1,1,59.98,25.74,34.239999999999995,85.72,5.0,SP,One-time,0.570856952317439
353ec5031b3cf8a8011bf0e43260ffef,1,215.42,35.31,180.10999999999999,250.73,4.0,PI,One-time,0.8360876427444063
353ef6cd716554aeacd247e61dd18c4e,1,169.0,24.17,144.82999999999998,193.17000000000002,5.0,MG,One-time,0.8569822485207099
353f7ad01ca05be7416d4d65682a0077,1,39.99,19.04,20.950000000000003,59.03,3.0,PE,One-time,0.5238809702425606
354004e1432bff6f9008ce0a5afd732a,2,226.20000000000002,30.369999999999997,195.83,128.28500000000003,3.0,MG,Repeat,0.865738284703802
35414f00d539b093f6427832e51d7cea,1,34.4,23.28,11.119999999999997,57.68,3.0,BA,One-time,0.3232558139534883
354267e41281961ba40092231d54c4a0,1,69.99,16.93,53.059999999999995,86.91999999999999,5.0,BA,One-time,0.7581083011858837
3543bfa56514a2ca65d2f2a7470e3ea7,1,90.0,21.43,68.57,111.43,5.0,SE,One-time,0.7618888888888888
3544017c06d0f3b358fffa7a3df9c053,1,278.8,135.6,143.20000000000002,414.4,4.0,MG,One-time,0.5136298421807748
354433b1b8aea032a7ff237431cf88f0,1,20.2,7.4,12.799999999999999,27.6,5.0,SP,One-time,0.6336633663366337
3544f95ba7fd2f9469fa6f513bab2e38,1,24.99,18.23,6.759999999999998,43.22,4.0,PR,One-time,0.2705082032813125
3545e72419b85e854dd74997461beb73,1,134.9,9.69,125.21000000000001,144.59,3.0,SP,One-time,0.928169014084507
35461ead8c98a12af227e4ce9efcfb0d,1,45.9,15.56,30.339999999999996,61.46,5.0,RJ,One-time,0.6610021786492374
3546c406bcfa417586d7bf240ec32161,1,69.99,18.42,51.56999999999999,88.41,4.0,SC,One-time,0.7368195456493785
35473cbe40102cc697f12d9c6da90d9c,1,32.9,15.79,17.11,48.69,5.0,MG,One-time,0.5200607902735562
3547764c8f332a1d998b0e328210d722,1,66.49,18.4,48.089999999999996,84.88999999999999,5.0,RJ,One-time,0.7232666566400963
354786594ffe758a2f3737c071b0e298,1,39.9,22.93,16.97,62.83,2.0,RJ,One-time,0.42531328320802003
35486a073faf4205c97ee32c8dbf7d31,1,9.9,8.27,1.6300000000000008,18.17,5.0,SP,One-time,0.1646464646464647
3548f6fa9fb708e6d30db034eb0252af,1,19.99,8.11,11.879999999999999,28.099999999999998,4.0,SP,One-time,0.5942971485742872
35493505415b51d95d652960d68f1b8c,1,149.0,18.92,130.07999999999998,167.92000000000002,1.0,ES,One-time,0.8730201342281878
3549610d3f44fa4243d5107f57ab4212,1,16.24,15.1,1.1399999999999988,31.339999999999996,2.0,PR,One-time,0.0701970443349753
354b654b99e81e4c2d40efda561643e0,1,79.99,15.31,64.67999999999999,95.3,5.0,RJ,One-time,0.8086010751343917
354be39d3b37cfd58e73f53cfd0174da,1,55.0,7.65,47.35,62.65,5.0,SP,One-time,0.860909090909091
354d9a044fc69afda19173b3df491c92,1,38.5,15.1,23.4,53.6,5.0,RS,One-time,0.6077922077922078
354eac4554eab556ca2b07c5473d4511,1,325.0,10.47,314.53,335.47,3.0,SP,One-time,0.9677846153846154
354fa4b6a34304600de128c7196a7a2a,1,598.0,47.8,550.2,645.8,5.0,SP,One-time,0.9200668896321071
354ff3ad933b383571d26d356c561c82,1,15.0,7.39,7.61,22.39,5.0,SP,One-time,0.5073333333333333
3550426a14dcc65f5c07b2e1e24e217c,1,139.9,15.89,124.01,155.79000000000002,5.0,SP,One-time,0.8864188706218727
3550a2cc16b097ea0b1a13d45fb93272,1,48.99,14.52,34.47,63.510000000000005,3.0,SC,One-time,0.7036129822412737
35510879ba54fa9a954e79e761139c2b,1,90.0,27.58,62.42,117.58,5.0,SP,One-time,0.6935555555555556
35525a882b83a865080254c1812945f9,1,139.9,21.47,118.43,161.37,5.0,SP,One-time,0.8465332380271623
35535aaf49613143aca8799e8b45f0eb,1,35.0,15.11,19.89,50.11,4.0,RJ,One-time,0.5682857142857143
3553fcbd8e28065afd428c86bb82e07c,1,195.5,19.47,176.03,214.97,3.0,ES,One-time,0.9004092071611254
355431b9ed50c0b65965e96a19718ca0,1,64.9,15.66,49.24000000000001,80.56,1.0,RJ,One-time,0.7587057010785825
3554b1397b5ea1f3651784707dc3a3da,1,145.5,34.56,110.94,180.06,2.0,SP,One-time,0.7624742268041237
355535e7c116cea041c60e1afeb77901,1,70.0,35.34,34.66,105.34,5.0,SC,One-time,0.4951428571428571
3556987e5b22d5372214fb48fc9fe02a,1,16.0,11.85,4.15,27.85,5.0,SP,One-time,0.259375
3556b5dea9e633ab8709362974179286,1,39.99,11.85,28.14,51.84,4.0,SP,One-time,0.7036759189797449
35571f8188a21f1fc96da8d7f0c271da,1,89.9,21.12,68.78,111.02000000000001,4.0,MG,One-time,0.7650723025583982
3557401ee0d38ea74812f43e1172bfe3,1,139.0,57.45,81.55,196.45,3.0,SP,One-time,0.5866906474820144
3557532709f1626dcfde5a8c90414695,1,53.99,20.65,33.34,74.64,5.0,PE,One-time,0.6175217632894981
3559644b8b6ec711c33e74a13a66e9ce,1,164.9,24.14,140.76,189.04000000000002,5.0,MG,One-time,0.8536082474226804
355ae139c8a163fb77c065a2d1403ed9,2,279.8,50.75,229.05,165.275,5.0,SP,Repeat,0.8186204431736955
355c5fff422190fa2474ace9e1582d5e,1,44.9,18.41,26.49,63.31,5.0,RS,One-time,0.5899777282850779
355c8e5dd7ea03b291a4057c4a8b7a4f,1,139.9,17.42,122.48,157.32,5.0,PR,One-time,0.875482487491065
355d02986f51e80adfb8675fbd22202d,1,49.0,14.1,34.9,63.1,5.0,ES,One-time,0.7122448979591837
355deee75255c6f085f98c93ffab7723,1,169.9,21.68,148.22,191.58,1.0,MG,One-time,0.8723955267804591
355e2999522b2ac86cb892a18fdbf0f4,1,55.2,48.92,6.280000000000001,104.12,3.0,PR,One-time,0.113768115942029
355e4d8054479703e56d694dc661e35d,1,129.0,15.97,113.03,144.97,3.0,MG,One-time,0.876201550387597
355ff5c20316e13a8b29d6ffd27a1c96,1,34.0,8.27,25.73,42.269999999999996,5.0,RN,One-time,0.756764705882353
356093490248ba97a85602275142dec5,1,119.9,20.08,99.82000000000001,139.98000000000002,5.0,MG,One-time,0.8325271059216014
3560c4ae85aa9f43cc70af5a612816c6,1,165.0,12.89,152.11,177.89,5.0,SP,One-time,0.921878787878788
356110547c07af5b01b7467ca61b4c5a,1,149.5,15.8,133.7,165.3,4.0,MG,One-time,0.8943143812709029
35615effc952ae179902f2388e3872a0,1,49.99,23.28,26.71,73.27000000000001,5.0,BA,One-time,0.5343068613722745
356196152e861e77dc01ce20d6b8a412,1,13.9,42.38,-28.480000000000004,56.28,5.0,PE,One-time,-2.0489208633093527
3562599b97f4ddc436ecccddfdd95d54,1,99.9,14.87,85.03,114.77000000000001,5.0,RJ,One-time,0.8511511511511511
356298a1508630c8c51d68248df852f0,1,149.9,23.9,126.0,173.8,1.0,SP,One-time,0.8405603735823882
3563c87d2f11fb5fc1a25236cf675abe,1,58.9,26.95,31.95,85.85,2.0,TO,One-time,0.5424448217317487
3564c4748fd6c1097ba1a7e7c6fa5ff1,1,31.5,14.52,16.98,46.019999999999996,4.0,SC,One-time,0.5390476190476191
3564fe66d8d87722aac906a86eaf0347,1,35.9,15.23,20.669999999999998,51.129999999999995,5.0,SP,One-time,0.5757660167130919
35651bed380ae418121d130ce37222ed,1,29.9,7.78,22.119999999999997,37.68,4.0,SP,One-time,0.7397993311036789
3565906973c459aa065d735bc52ac2b9,1,239.99,21.17,218.82,261.16,3.0,SC,One-time,0.9117879911662985
35667312c5f48ac373b932c3d861f792,1,44.5,12.48,32.019999999999996,56.980000000000004,4.0,MG,One-time,0.7195505617977527
35667b792f144ffbcb90d64c5abf26a7,1,29.99,25.38,4.609999999999999,55.37,4.0,RR,One-time,0.1537179059686562
356698bfff8588efe6ce0ab749e4eff8,1,659.8,81.93,577.8699999999999,741.73,4.0,SC,One-time,0.875826007881176
356732f532ad1175f61e2b4c537db16b,1,125.0,27.42,97.58,152.42000000000002,4.0,SP,One-time,0.78064
3567cb0ffdc5163858a98f5bdf45e58c,1,14.95,7.39,7.56,22.34,5.0,SP,One-time,0.505685618729097
35694662ee96ef8cd104c2e9e9f2156c,1,499.9,24.58,475.32,524.48,5.0,RJ,One-time,0.9508301660332067
356996e9faf14b86bdd44a5377e24f1f,1,39.99,8.72,31.270000000000003,48.71,4.0,SP,One-time,0.7819454863715929
356a78789468bf12914cdd959c93d494,1,169.99,34.85,135.14000000000001,204.84,2.0,SE,One-time,0.7949879404670863
356b484f2e7259f529ead5a4dcb84fbd,1,27.9,11.85,16.049999999999997,39.75,5.0,SP,One-time,0.575268817204301
356c2a2edf34ce811f5d75d3a48d1632,1,82.88,36.39,46.489999999999995,119.27,1.0,SP,One-time,0.5609314671814671
356da39c873d00bbc6a01feaaaea5726,1,149.9,21.54,128.36,171.44,4.0,SP,One-time,0.8563042028018679
356dd955174c2a41c46b0b438d460765,1,52.0,26.9,25.1,78.9,3.0,PA,One-time,0.4826923076923077
356e0e85294322aa8ec25ffafe4b1380,1,39.99,25.19,14.8,65.18,5.0,GO,One-time,0.37009252313078267
356ed180b2e59a4ad49bdcf208481b68,1,104.0,14.9,89.1,118.9,5.0,PR,One-time,0.8567307692307692
357049f956a3b868a0b8d0a9c468e8c9,1,106.99,53.35,53.63999999999999,160.34,5.0,RJ,One-time,0.5013552668473689
3571a96b59816e332c2f71c0665ed224,1,78.99,16.99,62.0,95.97999999999999,5.0,MG,One-time,0.7849094822129384
3572efa7933c2e02d4c7024db6052b56,1,139.8,41.96,97.84,181.76000000000002,5.0,PR,One-time,0.6998569384835479
357347144c44f5fbd1c9c2155de9a3b6,1,75.0,23.33,51.67,98.33,5.0,GO,One-time,0.6889333333333334
3573b9d42bc178dbd9498308a0f2ea97,1,149.0,44.84,104.16,193.84,5.0,SP,One-time,0.6990604026845637
357482c4e5b9b6200cc2b37b8a7b46b9,1,125.0,25.36,99.64,150.36,2.0,RO,One-time,0.79712
357488646eef476ce86972632c0d64ad,1,84.99,11.97,73.02,96.96,4.0,SP,One-time,0.859159901164843
3574bc798156f406b12f377bf3fdd381,1,25.0,17.09,7.91,42.09,3.0,MG,One-time,0.3164
3574ddc59020916b72650753adab59d8,1,99.9,17.0,82.9,116.9,5.0,SP,One-time,0.8298298298298299
35757a3cfd70b9aeab443c4dc1d8ad30,1,129.99,20.88,109.11000000000001,150.87,5.0,SP,One-time,0.8393722594045696
35757e086379b909cf8d257dc2996ca1,1,135.9,22.58,113.32000000000001,158.48000000000002,5.0,SP,One-time,0.8338484179543783
3575846eb504cb74d447525fdc21bf0c,1,81.0,17.31,63.69,98.31,1.0,RJ,One-time,0.7862962962962963
3577e91a3448cac21a38effb2f0bbdb7,1,1099.99,25.58,1074.41,1125.57,4.0,PR,One-time,0.976745243138574
35781d1a87e746dc2ac58de2c68ebc07,1,29.5,13.08,16.42,42.58,1.0,SP,One-time,0.5566101694915255
3578707d5fbfaaad05a3862a179bf76d,2,178.79,32.45,146.33999999999997,105.62,5.0,RJ,Repeat,0.818502153364282
35795927d35685ef7d5bb2af5c66f1b9,1,390.0,29.03,360.97,419.03,4.0,GO,One-time,0.9255641025641026
3579a5962382a26dccb9d2ece52b50f4,1,17.19,13.71,3.4800000000000004,30.900000000000002,5.0,SP,One-time,0.2024432809773124
3579e804c1e8a6b228783ddb27f6b02c,1,99.9,17.95,81.95,117.85000000000001,4.0,RS,One-time,0.8203203203203203
357a030b51ff1ba4ed61de5ec4c59569,1,69.9,8.29,61.61000000000001,78.19,5.0,SP,One-time,0.8814020028612304
357ab7c8b61c05fbb41dd7aaf93ee4bd,1,45.9,9.63,36.269999999999996,55.53,4.0,SP,One-time,0.7901960784313725
357aba21b8b0c1ab3df5225aa7553920,1,20.0,10.96,9.04,30.96,5.0,SP,One-time,0.45199999999999996
357ae7be4a22fee3a22cca59f6b681fc,1,172.89,32.2,140.69,205.08999999999997,2.0,PR,One-time,0.8137544103186998
357c1205f56093223740cf08ac514bb8,1,329.0,14.74,314.26,343.74,5.0,RS,One-time,0.9551975683890577
357cf424dccfd31af51988747175bf8d,1,49.89,8.72,41.17,58.61,5.0,SP,One-time,0.8252154740428944
357db15188917085133588f0fd96950e,1,139.8,25.24,114.56000000000002,165.04000000000002,5.0,SP,One-time,0.8194563662374822
357ed3365a5e866b7753ebf97501c5ed,1,39.69,22.93,16.759999999999998,62.62,5.0,GO,One-time,0.4222726127488032
3581031fd294025f4c16cd754bc4c90e,1,69.9,19.73,50.17,89.63000000000001,5.0,RJ,One-time,0.7177396280400572
35813dcced7675b8d42d75666a7e6795,1,64.9,7.78,57.120000000000005,72.68,5.0,SP,One-time,0.8801232665639446
358197d2b6dcf6d7ca8f7553b225dc29,1,49.99,11.85,38.14,61.84,4.0,SP,One-time,0.7629525905181036
3581c8549fdcf2a7f05f922b348bae3c,1,116.25,16.57,99.68,132.82,5.0,MS,One-time,0.8574623655913979
35825208c1a9b2d7cccd2eee08d8cbc6,2,73.98,15.56,58.42,44.77,5.0,SP,Repeat,0.7896728845633955
3583128d8a12a3a38e40ac8363a3b8f0,1,16.99,15.1,1.8899999999999988,32.089999999999996,5.0,SP,One-time,0.11124190700412001
35837154dbf68a1e4f0a7f08449e9608,1,52.14,21.67,30.47,73.81,5.0,RS,One-time,0.5843881856540084
3583981663bff53d2efdf450503a0010,1,269.0,20.76,248.24,289.76,5.0,SP,One-time,0.922825278810409
3584499f418a3d1561146c07564c3ee4,1,252.9,106.23,146.67000000000002,359.13,4.0,PE,One-time,0.5799525504151839
